VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
1,02/04/2020 02:32:29 PM,02/04/2020 02:39:36 PM,N,1,42,116,1,1.3,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 02:32:36 PM,02/04/2020 02:49:33 PM,N,1,33,255,1,4.08,16.5,0,0.5,4.32,0,,0.3,21.62,1,1,0
2,02/04/2020 02:32:41 PM,02/04/2020 02:40:18 PM,N,1,166,166,1,1.09,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/04/2020 02:32:46 PM,02/04/2020 02:40:25 PM,N,1,74,41,6,0.96,7,0,0.5,0,0,,0.3,7.8,2,1,0
,02/04/2020 02:33:00 PM,02/04/2020 03:03:00 PM,,,198,124,,4.54,23.3,2.75,0.5,0,0,,0,26.55,,,
2,02/04/2020 02:33:08 PM,02/04/2020 02:46:20 PM,N,1,74,166,1,1.77,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 02:33:11 PM,02/04/2020 02:40:52 PM,N,1,25,33,1,1.09,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
1,02/04/2020 02:33:15 PM,02/04/2020 02:44:04 PM,N,1,75,41,1,1.6,9,0,0.5,1,0,,0.3,10.8,1,1,0
2,02/04/2020 02:33:16 PM,02/04/2020 02:42:18 PM,N,1,7,7,2,0.99,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
1,02/04/2020 02:33:20 PM,02/04/2020 03:00:37 PM,N,1,63,39,1,0,22.2,0,0.5,0,0,,0.3,23,1,1,0
2,02/04/2020 02:33:35 PM,02/04/2020 02:43:48 PM,N,1,74,166,1,1.3,8,0,0.5,0,0,,0.3,8.8,2,1,0
1,02/04/2020 02:33:41 PM,02/04/2020 02:48:24 PM,N,1,178,108,1,0,17.2,0,0.5,0,0,,0.3,18,1,1,0
1,02/04/2020 02:33:46 PM,02/04/2020 02:44:33 PM,N,1,97,40,1,1.5,8.5,0,0.5,1.85,0,,0.3,11.15,1,1,0
2,02/04/2020 02:33:56 PM,02/04/2020 02:51:19 PM,N,1,244,237,1,6.39,21,0,0.5,2,0,,0.3,26.55,1,1,2.75
1,02/04/2020 02:33:59 PM,02/04/2020 02:42:37 PM,N,1,179,223,1,0,11.2,0,0.5,0,0,,0.3,12,1,1,0
,02/04/2020 02:34:00 PM,02/04/2020 02:54:00 PM,,,25,61,,2.78,20.93,2.75,0,0,0,,0.3,23.98,,,
,02/04/2020 02:34:00 PM,02/04/2020 03:05:00 PM,,,26,29,,9.91,46.15,2.75,0,0,0,,0.3,49.2,,,
1,02/04/2020 02:34:05 PM,02/04/2020 03:02:37 PM,N,1,43,107,1,5.5,22.5,2.75,0.5,5,0,,0.3,31.05,1,1,2.75
1,02/04/2020 02:34:19 PM,02/04/2020 03:01:20 PM,N,1,155,22,1,4.6,19.5,0,0.5,0,0,,0.3,20.3,2,1,0
1,02/04/2020 02:34:20 PM,02/04/2020 02:45:53 PM,N,1,95,197,1,2.7,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
1,02/04/2020 02:34:26 PM,02/04/2020 02:59:11 PM,N,1,39,39,1,1.3,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
2,02/04/2020 02:34:30 PM,02/04/2020 02:47:36 PM,N,1,228,195,1,2.42,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,02/04/2020 02:34:34 PM,02/04/2020 02:45:52 PM,N,1,97,17,1,1.8,9,0,0.5,0,0,,0.3,9.8,2,1,0
1,02/04/2020 02:34:45 PM,02/04/2020 02:53:13 PM,N,1,42,138,1,0,24.2,0,0.5,0,6.12,,0.3,31.12,1,1,0
1,02/04/2020 02:34:45 PM,02/04/2020 02:44:02 PM,N,1,42,238,1,1.7,8.5,2.75,0.5,1.85,0,,0.3,13.9,1,1,0
1,02/04/2020 02:34:47 PM,02/04/2020 03:00:47 PM,N,1,47,42,2,3.5,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
2,02/04/2020 02:34:55 PM,02/04/2020 02:40:57 PM,N,1,244,244,5,0.82,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
,02/04/2020 02:35:00 PM,02/04/2020 02:52:00 PM,,,159,18,,3.44,25.95,2.75,0,0,0,,0.3,29,,,
,02/04/2020 02:35:00 PM,02/04/2020 03:03:00 PM,,,25,177,,4.52,19.15,2.75,0,0,0,,0.3,22.2,,,
,02/04/2020 02:35:00 PM,02/04/2020 03:19:00 PM,,,55,230,,18.31,47.01,2.75,0,0,6.12,,0.3,56.18,,,
,02/04/2020 02:35:00 PM,02/04/2020 02:53:00 PM,,,168,254,,8.57,31.31,2.75,0,0,0,,0.3,34.36,,,
1,02/04/2020 02:35:09 PM,02/04/2020 02:44:32 PM,N,1,41,75,1,1.2,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 02:35:10 PM,02/04/2020 02:43:56 PM,N,1,196,83,1,1.81,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 02:35:11 PM,02/04/2020 02:46:51 PM,N,1,130,205,1,3.3,11.5,0,0.5,0,0,,0.3,12.3,1,1,0
2,02/04/2020 02:35:13 PM,02/04/2020 03:02:04 PM,N,1,3,212,1,4.82,20,0,0.5,0,0,,0.3,20.8,1,1,0
2,02/04/2020 02:35:15 PM,02/04/2020 02:38:18 PM,N,1,75,74,2,0.67,4.5,0,0.5,1.59,0,,0.3,6.89,1,1,0
2,02/04/2020 02:35:17 PM,02/04/2020 02:42:38 PM,N,1,75,74,1,1.35,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 02:35:21 PM,02/04/2020 02:37:28 PM,N,1,83,83,1,0.08,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
1,02/04/2020 02:35:23 PM,02/04/2020 02:54:09 PM,N,1,43,237,1,1.8,13,2.75,0.5,3.3,0,,0.3,19.85,1,1,2.75
1,02/04/2020 02:35:23 PM,02/04/2020 02:50:20 PM,N,1,97,181,1,2,11,0,0.5,2.95,0,,0.3,14.75,1,1,0
2,02/04/2020 02:35:32 PM,02/04/2020 02:47:01 PM,N,1,43,74,1,1.52,9,0,0.5,1.47,0,,0.3,11.27,1,1,0
2,02/04/2020 02:35:37 PM,02/04/2020 02:40:01 PM,N,1,41,41,1,0.66,5,0,0.5,0.87,0,,0.3,6.67,1,1,0
1,02/04/2020 02:35:47 PM,02/04/2020 02:36:03 PM,N,1,145,145,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,02/04/2020 02:35:49 PM,02/04/2020 02:38:36 PM,N,1,243,243,1,0.3,4,0,0.5,0,0,,0.3,4.8,2,1,0
,02/04/2020 02:36:00 PM,02/04/2020 03:08:00 PM,,,78,75,,8.18,30.33,2.75,0,0,6.12,,0.3,39.5,,,
,02/04/2020 02:36:00 PM,02/04/2020 03:08:00 PM,,,92,218,,10.99,29.31,2.75,0,0,0,,0.3,32.36,,,
,02/04/2020 02:36:00 PM,02/04/2020 02:39:00 PM,,,76,76,,0.44,15.43,2.75,0,0,0,,0.3,18.48,,,
,02/04/2020 02:36:00 PM,02/04/2020 03:00:00 PM,,,51,18,,3.94,20.6,2.75,0.5,0,0,,0,23.85,,,
,02/04/2020 02:36:00 PM,02/04/2020 03:06:00 PM,,,25,123,,7.4,32.33,2.75,0,0,0,,0.3,35.38,,,
2,02/04/2020 02:36:02 PM,02/04/2020 02:56:02 PM,N,1,244,236,1,6.2,21.5,0,0.5,3.76,0,,0.3,28.81,1,1,2.75
2,02/04/2020 02:36:02 PM,02/04/2020 02:54:19 PM,N,1,7,95,1,7.09,22.5,0,0.5,4.66,0,,0.3,27.96,1,1,0
2,02/04/2020 02:36:03 PM,02/04/2020 02:58:41 PM,N,1,179,129,1,3.04,16,0,0.5,0,0,,0.3,16.8,2,1,0
2,02/04/2020 02:36:09 PM,02/04/2020 02:42:40 PM,N,1,74,75,1,1.09,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,02/04/2020 02:36:14 PM,02/04/2020 02:59:23 PM,N,1,75,107,1,6.55,21.5,0,0.5,0,0,,0.3,25.05,2,1,2.75
2,02/04/2020 02:36:15 PM,02/04/2020 02:48:04 PM,N,1,82,82,1,1.45,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 02:36:16 PM,02/04/2020 02:41:08 PM,N,1,74,74,1,0.71,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 02:36:21 PM,02/04/2020 02:45:35 PM,N,1,166,239,1,1.72,8.5,0,0.5,3.62,0,,0.3,15.67,1,1,2.75
2,02/04/2020 02:36:22 PM,02/04/2020 02:49:30 PM,N,1,181,181,1,1.89,10,0,0.5,2.7,0,,0.3,13.5,1,1,0
2,02/04/2020 02:36:24 PM,02/04/2020 02:46:34 PM,N,1,7,260,1,1.74,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 02:36:24 PM,02/04/2020 02:46:33 PM,N,1,41,24,1,1.93,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 02:36:38 PM,02/04/2020 03:03:31 PM,N,1,129,191,5,12.82,36.5,0,0.5,0,0,,0.3,37.3,2,1,0
2,02/04/2020 02:36:43 PM,02/04/2020 02:44:52 PM,N,1,166,166,1,0.79,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 02:36:46 PM,02/04/2020 02:44:10 PM,N,1,82,129,1,1.04,6.5,0,0.5,1.82,0,,0.3,9.12,1,1,0
2,02/04/2020 02:36:51 PM,02/04/2020 02:44:52 PM,N,1,82,138,1,3.16,11,0,0.5,2.95,0,,0.3,14.75,1,1,0
2,02/04/2020 02:36:53 PM,02/04/2020 02:48:30 PM,N,1,75,75,1,0.7,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 02:36:59 PM,02/04/2020 02:57:40 PM,N,1,7,121,5,8.16,25,0,0.5,0,0,,0.3,25.8,2,1,0
,02/04/2020 02:37:00 PM,02/04/2020 02:59:00 PM,,,188,76,,4.73,25.95,2.75,0,0,0,,0.3,29,,,
,02/04/2020 02:37:00 PM,02/04/2020 02:50:00 PM,,,242,32,,2.71,20.8,2.75,0,0,0,,0.3,23.85,,,
,02/04/2020 02:37:00 PM,02/04/2020 03:11:00 PM,,,39,14,,13.88,36.67,2.75,0,0,0,,0.3,39.72,,,
,02/04/2020 02:37:00 PM,02/04/2020 02:50:00 PM,,,222,35,,2.44,23.31,2.75,0,0,0,,0.3,26.36,,,
2,02/04/2020 02:37:07 PM,02/04/2020 02:45:32 PM,N,1,82,138,1,3.19,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,02/04/2020 02:37:29 PM,02/04/2020 02:56:22 PM,N,1,247,75,1,3.52,15,0,0.5,0.01,0,,0.3,15.81,1,1,0
2,02/04/2020 02:37:35 PM,02/04/2020 03:08:41 PM,N,1,7,163,1,4.5,22,0,0.5,0,0,,0.3,25.55,2,1,2.75
2,02/04/2020 02:37:38 PM,02/04/2020 02:53:46 PM,N,1,65,181,1,2.44,12,0,0.5,3.84,0,,0.3,16.64,1,1,0
2,02/04/2020 02:37:46 PM,02/04/2020 02:50:02 PM,N,1,75,75,1,0.85,8.5,0,0.5,0.7,0,,0.3,10,1,1,0
2,02/04/2020 02:37:53 PM,02/04/2020 02:52:34 PM,N,1,33,97,1,1.53,10.5,0,0.5,2.82,0,,0.3,14.12,1,1,0
2,02/04/2020 02:37:55 PM,02/04/2020 02:45:32 PM,N,1,116,152,1,1.11,7,0,0.5,2.34,0,,0.3,10.14,1,1,0
2,02/04/2020 02:37:56 PM,02/04/2020 03:03:26 PM,N,1,75,107,1,5.34,21,0,0.5,1.5,0,,0.3,26.05,1,1,2.75
,02/04/2020 02:38:00 PM,02/04/2020 02:49:00 PM,,,74,75,,1.27,20.65,2.75,0,0,0,,0.3,23.7,,,
,02/04/2020 02:38:00 PM,02/04/2020 02:41:00 PM,,,212,212,,0,22.79,2.75,0,0,0,,0.3,25.84,,,
,02/04/2020 02:38:00 PM,02/04/2020 02:55:00 PM,,,56,134,,3.03,25.59,2.75,0,0,0,,0.3,28.64,,,
,02/04/2020 02:38:00 PM,02/04/2020 03:08:00 PM,,,97,14,,8.09,25.79,2.75,0,0,0,,0.3,28.84,,,
,02/04/2020 02:38:00 PM,02/04/2020 02:43:00 PM,,,217,217,,0.55,13.04,2.75,0,0,0,,0.3,16.09,,,
,02/04/2020 02:38:00 PM,02/04/2020 02:44:00 PM,,,61,61,,0.95,16.73,2.75,0,0,0,,0.3,19.78,,,
1,02/04/2020 02:38:05 PM,02/04/2020 02:46:34 PM,N,1,42,168,1,1.4,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,0
2,02/04/2020 02:38:06 PM,02/04/2020 02:59:03 PM,N,1,75,140,1,2.5,14,0,0.5,0,0,,0.3,17.55,2,1,2.75
2,02/04/2020 02:38:08 PM,02/04/2020 02:38:26 PM,N,5,31,31,0,0,15,0,0,0,0,,0.3,15.3,2,2,0
2,02/04/2020 02:38:18 PM,02/04/2020 02:43:33 PM,N,1,42,159,1,1.05,6,0,0.5,0,0,,0.3,6.8,2,1,0
1,02/04/2020 02:38:24 PM,02/04/2020 02:48:11 PM,N,1,74,75,1,1,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,02/04/2020 02:38:27 PM,02/04/2020 02:46:17 PM,N,1,65,33,1,1,6.5,0,0.5,1.45,0,,0.3,8.75,1,1,0
2,02/04/2020 02:38:29 PM,02/04/2020 03:26:36 PM,N,1,55,143,1,18.52,56,0,0.5,0,6.12,,0.3,62.92,1,1,0
2,02/04/2020 02:39:18 PM,02/04/2020 02:44:53 PM,N,1,193,193,6,1.26,6,0,0.5,2.04,0,,0.3,8.84,1,1,0
1,02/04/2020 02:39:24 PM,02/04/2020 02:56:59 PM,N,1,244,42,1,2.9,13.5,0,0.5,0,0,,0.3,14.3,2,1,0
2,02/04/2020 02:39:26 PM,02/04/2020 02:49:11 PM,N,1,33,181,2,1.27,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
2,02/04/2020 02:39:26 PM,02/04/2020 02:47:26 PM,N,1,193,145,1,1.15,7,0,0.5,3,0,,0.3,10.8,1,1,0
2,02/04/2020 02:39:31 PM,02/04/2020 03:07:14 PM,N,1,75,83,1,8.45,28,0,0.5,0,6.12,,0.3,34.92,2,1,0
2,02/04/2020 02:39:39 PM,02/04/2020 02:45:44 PM,N,1,42,244,1,0.71,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 02:39:45 PM,02/04/2020 02:49:16 PM,N,1,97,231,1,2.37,10,0,0.5,2.71,0,,0.3,16.26,1,1,2.75
1,02/04/2020 02:39:52 PM,02/04/2020 02:54:56 PM,N,1,75,142,1,2.3,12,2.75,0.5,3.85,0,,0.3,19.4,1,1,2.75
2,02/04/2020 02:39:56 PM,02/04/2020 02:58:55 PM,N,1,223,145,1,3.08,14,0,0.5,1,0,,0.3,15.8,1,1,0
2,02/04/2020 02:39:58 PM,02/04/2020 02:51:37 PM,N,1,244,238,1,4.77,15.5,0,0.5,3.81,0,,0.3,22.86,1,1,2.75
2,02/04/2020 02:40:00 PM,02/04/2020 02:46:44 PM,N,1,35,35,3,0.64,5,0,0.5,0,0,,0.3,5.8,2,1,0
,02/04/2020 02:40:00 PM,02/04/2020 02:54:00 PM,,,91,39,,2.51,23.59,2.75,0.5,0,0,,0,26.84,,,
,02/04/2020 02:40:00 PM,02/04/2020 02:58:00 PM,,,91,108,,4.71,22.41,2.75,0.5,0,0,,0,25.66,,,
2,02/04/2020 02:40:04 PM,02/04/2020 02:45:52 PM,N,1,260,7,1,0.99,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,02/04/2020 02:40:12 PM,02/04/2020 02:44:48 PM,N,1,166,41,1,0.71,5,0,0.5,1.16,0,,0.3,6.96,1,1,0
2,02/04/2020 02:40:18 PM,02/04/2020 02:54:53 PM,N,1,129,70,5,1.86,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,02/04/2020 02:40:20 PM,02/04/2020 02:58:25 PM,N,1,33,181,1,5.34,18,0,0.5,5.64,0,,0.3,24.44,1,1,0
2,02/04/2020 02:40:25 PM,02/04/2020 02:52:44 PM,N,1,40,33,1,1.19,9,0,0.5,1.47,0,,0.3,13.22,1,1,0
2,02/04/2020 02:40:37 PM,02/04/2020 02:51:49 PM,N,1,41,74,1,1.33,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,02/04/2020 02:40:43 PM,02/04/2020 02:49:03 PM,N,1,166,74,1,1.07,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,02/04/2020 02:40:46 PM,02/04/2020 02:56:05 PM,N,1,74,166,1,2.32,11.5,0,0.5,1.23,0,,0.3,15.48,1,1,0
1,02/04/2020 02:40:47 PM,02/04/2020 03:07:05 PM,N,1,65,61,1,3.3,19,0,0.5,0,0,,0.3,19.8,2,1,0
2,02/04/2020 02:40:47 PM,02/04/2020 02:47:10 PM,N,1,52,65,1,0.76,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,02/04/2020 02:40:48 PM,02/04/2020 02:54:26 PM,N,1,166,42,1,2.16,11,0,0.5,0,0,,0.3,11.8,1,1,0
2,02/04/2020 02:40:54 PM,02/04/2020 02:53:51 PM,N,1,82,138,1,4.94,16,0,0.5,0,0,,0.3,16.8,2,1,0
,02/04/2020 02:41:00 PM,02/04/2020 02:47:00 PM,,,225,37,,0.89,16.53,2.75,0.5,0,0,,0,19.78,,,
,02/04/2020 02:41:00 PM,02/04/2020 02:49:00 PM,,,61,61,,1.19,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/04/2020 02:41:00 PM,02/04/2020 03:00:00 PM,,,14,150,,6.37,24.73,2.75,0.5,0,0,,0,27.98,,,
,02/04/2020 02:41:00 PM,02/04/2020 03:04:00 PM,,,188,149,,3.8,20.02,2.75,0.5,0,0,,0,23.27,,,
2,02/04/2020 02:41:14 PM,02/04/2020 02:45:38 PM,N,1,7,7,1,0.81,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,02/04/2020 02:41:28 PM,02/04/2020 02:57:21 PM,N,1,97,52,1,1.98,11,0,0.5,0,0,,0.3,11.8,1,1,0
2,02/04/2020 02:41:32 PM,02/04/2020 03:08:07 PM,N,1,97,246,1,5.24,21,0,0.5,4.91,0,,0.3,29.46,1,1,2.75
2,02/04/2020 02:41:35 PM,02/04/2020 02:58:40 PM,N,1,75,237,1,1.92,12,0,0.5,3.71,3,,0.3,22.26,1,1,2.75
2,02/04/2020 02:41:42 PM,02/04/2020 03:00:12 PM,N,1,134,19,1,8.45,25,0,0.5,5,0,,0.3,30.8,1,1,0
2,02/04/2020 02:41:59 PM,02/04/2020 03:02:08 PM,N,1,41,237,2,3.03,15,0,0.5,2.5,0,,0.3,21.05,1,1,2.75
2,02/04/2020 02:42:00 PM,02/04/2020 02:49:07 PM,N,1,129,260,1,0.95,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
,02/04/2020 02:42:00 PM,02/04/2020 02:57:00 PM,,,61,177,,1.99,16.53,2.75,0.5,0,0,,0,19.78,,,
,02/04/2020 02:42:00 PM,02/04/2020 03:03:00 PM,,,177,56,,9.63,40.7,5.5,0,0,0,,0.3,46.5,,,
2,02/04/2020 02:42:03 PM,02/04/2020 03:04:35 PM,N,1,166,161,1,5.06,20,0,0.5,4.71,0,,0.3,28.26,1,1,2.75
2,02/04/2020 02:42:06 PM,02/04/2020 02:58:27 PM,N,1,75,42,2,3,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,02/04/2020 02:42:10 PM,02/04/2020 02:52:29 PM,N,1,129,129,1,0.61,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,02/04/2020 02:42:34 PM,02/04/2020 03:01:58 PM,N,1,97,211,1,3.4,16,2.75,0.5,0,0,,0.3,19.55,2,1,2.75
2,02/04/2020 02:42:36 PM,02/04/2020 02:51:26 PM,N,1,7,226,1,1.16,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,02/04/2020 02:42:41 PM,02/04/2020 03:04:23 PM,N,1,171,223,1,6.5,22.5,0,0.5,0,0,,0.3,23.3,1,1,0
2,02/04/2020 02:42:43 PM,02/04/2020 02:53:15 PM,N,1,75,166,1,1.58,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,02/04/2020 02:42:45 PM,02/04/2020 02:58:52 PM,N,1,95,130,1,3.61,14.5,0,0.5,0,0,,0.3,15.3,2,1,0
2,02/04/2020 02:42:47 PM,02/04/2020 02:57:42 PM,N,1,95,121,1,2.82,12,0,0.5,2.56,0,,0.3,15.36,1,1,0
2,02/04/2020 02:42:47 PM,02/04/2020 02:58:17 PM,N,1,75,237,1,1.56,10.5,0,0.5,1,0,,0.3,15.05,1,1,2.75
2,02/04/2020 02:42:51 PM,02/04/2020 02:52:33 PM,N,1,41,239,1,1.62,8.5,0,0.5,1,0,,0.3,13.05,1,1,2.75
2,02/04/2020 02:42:59 PM,02/04/2020 03:13:05 PM,N,1,196,121,1,4.81,21.5,0,0.5,0,0,,0.3,22.3,2,1,0
,02/04/2020 02:43:00 PM,02/04/2020 03:04:00 PM,,,74,141,,4.69,22.29,2.75,0,0,0,,0.3,25.34,,,
,02/04/2020 02:43:00 PM,02/04/2020 02:58:00 PM,,,97,61,,2.32,16.53,2.75,0.5,0,0,,0,19.78,,,
,02/04/2020 02:43:00 PM,02/04/2020 03:36:00 PM,,,112,150,,18.31,42.26,2.75,0,0,0,,0.3,45.31,,,
,02/04/2020 02:43:00 PM,02/04/2020 02:50:00 PM,,,244,119,,1.12,19.66,2.75,0,0,0,,0.3,22.71,,,
2,02/04/2020 02:43:03 PM,02/04/2020 02:52:34 PM,N,1,244,116,1,1.7,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,02/04/2020 02:43:07 PM,02/04/2020 02:46:46 PM,N,1,129,129,2,0.55,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,02/04/2020 02:43:24 PM,02/04/2020 02:58:42 PM,N,1,17,112,1,2.22,11,0,0.5,0,0,,0.3,11.8,1,1,0
1,02/04/2020 02:43:37 PM,02/04/2020 03:17:33 PM,N,1,36,39,1,0,19.2,0,0.5,0,0,,0.3,20,1,1,0
2,02/04/2020 02:43:37 PM,02/04/2020 03:01:48 PM,N,1,244,136,3,4.54,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
2,02/04/2020 02:43:41 PM,02/04/2020 02:48:36 PM,N,1,41,42,6,0.96,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,02/04/2020 02:43:44 PM,02/04/2020 02:51:53 PM,N,1,179,223,1,0.78,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,02/04/2020 02:43:47 PM,02/04/2020 02:47:35 PM,N,1,67,67,1,0.73,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,02/04/2020 02:43:52 PM,02/04/2020 03:10:55 PM,N,1,75,243,1,6,22,0,0.5,4.55,0,,0.3,27.35,1,1,0
2,02/04/2020 02:44:00 PM,02/04/2020 02:57:22 PM,N,1,260,160,6,2.31,11,0,0.5,0,0,,0.3,11.8,2,1,0
,02/04/2020 02:44:00 PM,02/04/2020 03:03:00 PM,,,89,227,,1.95,16.73,2.75,0,0,0,,0.3,19.78,,,
,02/04/2020 02:44:00 PM,02/04/2020 02:53:00 PM,,,74,75,,1.43,17.9,5.5,0,0,0,,0.3,23.7,,,
,02/04/2020 02:44:00 PM,02/04/2020 03:16:00 PM,,,87,14,,8.18,26.48,2.75,0,0,6.12,,0.3,35.65,,,
2,02/04/2020 02:44:01 PM,02/04/2020 02:51:38 PM,N,1,95,95,1,1.17,7,0,0.5,0,0,,0.3,7.8,2,1,0
1,02/04/2020 02:44:07 PM,02/04/2020 03:04:52 PM,N,1,97,234,1,4.1,17,2.75,0.5,4.1,0,,0.3,24.65,1,1,2.75
1,02/04/2020 02:44:12 PM,02/04/2020 02:50:13 PM,N,1,75,75,2,0.8,6,0,0.5,1.02,0,,0.3,7.82,1,1,0
2,02/04/2020 02:44:14 PM,02/04/2020 03:23:47 PM,N,1,52,188,1,4.23,24.5,0,0.5,0,0,,0.3,25.3,2,1,0
2,02/04/2020 02:44:17 PM,02/04/2020 03:08:03 PM,N,1,244,237,1,6.56,23.5,0,0.5,5.41,0,,0.3,32.46,1,1,2.75
2,02/04/2020 02:44:24 PM,02/04/2020 03:08:35 PM,N,1,43,164,1,3.43,16.5,0,0.5,4.01,0,,0.3,24.06,1,1,2.75
2,02/04/2020 02:44:38 PM,02/04/2020 02:56:57 PM,N,1,7,7,1,1.92,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,02/04/2020 02:44:40 PM,02/04/2020 02:57:28 PM,N,1,74,152,1,1.94,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,02/04/2020 02:44:50 PM,02/04/2020 03:03:20 PM,N,1,244,41,1,2.87,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,02/04/2020 02:44:51 PM,02/04/2020 03:16:01 PM,N,1,74,197,1,12.3,37,0,0.5,0,6.12,,0.3,43.92,1,1,0
2,02/04/2020 02:44:51 PM,02/04/2020 03:18:23 PM,N,1,82,28,3,6.38,25.5,0,0.5,0,0,,0.3,26.3,2,1,0
,02/04/2020 02:45:00 PM,02/04/2020 03:15:00 PM,,,74,18,,6.64,32.75,2.75,0.5,0,0,,0,36,,,
,02/04/2020 02:45:00 PM,02/04/2020 03:00:00 PM,,,213,126,,3.67,21.33,2.75,0.5,0,0,,0,24.58,,,
,02/04/2020 02:45:00 PM,02/04/2020 02:48:00 PM,,,25,40,,0.72,13.04,2.75,0,0,0,,0.3,16.09,,,
,02/04/2020 02:45:00 PM,02/04/2020 02:52:00 PM,,,76,76,,0.89,15.43,2.75,0,0,0,,0.3,18.48,,,
,02/04/2020 02:45:00 PM,02/04/2020 03:17:00 PM,,,97,55,,13.85,36.16,2.75,0,0,0,,0.3,39.21,,,
,02/04/2020 02:45:00 PM,02/04/2020 03:01:00 PM,,,131,196,,5.44,21.26,2.75,0,0,0,,0.3,24.31,,,
2,02/04/2020 02:45:03 PM,02/04/2020 03:29:45 PM,N,1,65,132,1,28.07,75,0,0.5,5,0,,0.3,80.8,1,1,0
2,02/04/2020 02:45:05 PM,02/04/2020 02:54:12 PM,N,1,66,148,1,2.52,10,0,0.5,3,0,,0.3,16.55,1,1,2.75
2,02/04/2020 02:45:15 PM,02/04/2020 03:00:04 PM,N,1,130,218,1,5.12,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
2,02/04/2020 02:45:38 PM,02/04/2020 02:55:20 PM,N,1,83,129,2,1.3,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,02/04/2020 02:45:46 PM,02/04/2020 02:48:02 PM,N,1,74,263,1,0.88,4.5,0,0.5,1,0,,0.3,9.05,1,1,2.75
,02/04/2020 02:46:00 PM,02/04/2020 02:59:00 PM,,,226,223,,2.8,16.83,2.75,0,0,0,,0.3,19.88,,,
,02/04/2020 02:46:00 PM,02/04/2020 03:01:00 PM,,,189,72,,3.11,16.53,2.75,0.5,0,0,,0,19.78,,,
,02/04/2020 02:46:00 PM,02/04/2020 03:00:00 PM,,,42,220,,6.41,27.42,2.75,0,0,0,,0.3,30.47,,,
,02/04/2020 02:46:00 PM,02/04/2020 03:05:00 PM,,,33,61,,2.5,20.93,2.75,0,0,0,,0.3,23.98,,,
